ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,builtup_WSF19_C2,builtup_WSF19_C1,builtup_WSF19_C0,builtup_WSF19_C2%,builtup_WSF19_C1%,builtup_WSF19_C0%
50808,508,5,KHM,Yea Angk,Thpong,Kampong Speu,Cambodia,52.35,0,0.012,0.012,0,0.000229226361031519,0.000229226361031519
160203,1602,16,KHM,Yeak Laom,Ban Lung,Ratanak Kiri,Cambodia,45.896,0,0,0,0,0,0
130305,1303,13,KHM,Yeang,Choam Ksant,Preah Vihear,Cambodia,19.6,0,0,0,0,0,0
170716,1707,17,KHM,Yeang,Puok,Siemreap,Cambodia,34.53,0,0,0,0,0,0
50512,505,5,KHM,Yutth Sameakki,Odongk,Kampong Speu,Cambodia,80.416,0,0,0,0,0,0
120604,1206,12,KHM,Boeng Tumpun Ti 1,Mean Chey,Phnom Penh,Cambodia,228.425,0,0,0,0,0,0
120603,1206,12,KHM,Stueng Mean Chey Ti 3,Mean Chey,Phnom Penh,Cambodia,560.209,0,0,0,0,0,0
120808,1208,12,KHM,Ou Baek K'am,Saensokh,Phnom Penh,Cambodia,383.883,0,0,0,0,0,0
40809,408,4,KHM,Kdol Saenchey,Tuek Phos,Kampong Chhnang,Cambodia,26.981,0,0.701,0.701,0,0.0259812460620437,0.0259812460620437
100502,1005,10,KHM,Pir Thnu,Snuol,Kratie,Cambodia,79.154,0,0,0,0,0,0
100501,1005,10,KHM,Khsuem,Snuol,Kratie,Cambodia,78.672,0,0,0,0,0,0
180215,1802,18,KHM,Taney,Prey Nob,Preah Sihanouk,Cambodia,69.565,0,1.568,1.568,0,0.0225400704377201,0.0225400704377201
120701,1207,12,KHM,Tuol Sangke 1,Russey Keo,Phnom Penh,Cambodia,159.671,0,0,0,0,0,0
120909,1209,12,KHM,Kakab Ti 2,Pur SenChey,Phnom Penh,Cambodia,331.09,0,0,0,0,0,0
120907,1209,12,KHM,Chaom Chau Ti 3,Pur SenChey,Phnom Penh,Cambodia,387.572,0,0,0,0,0,0
120906,1209,12,KHM,Chaom Chau Ti 2,Pur SenChey,Phnom Penh,Cambodia,272.688,0,0,0,0,0,0
120807,1208,12,KHM,Kouk Khleang,Saensokh,Phnom Penh,Cambodia,565.749,0,0,0,0,0,0
120601,1206,12,KHM,Stueng Mean Chey Ti 1,Mean Chey,Phnom Penh,Cambodia,111.313,0,0,0,0,0,0
100506,1005,10,KHM,Kranhung Saen Chey,Snuol,Kratie,Cambodia,125.382,0,0,0,0,0,0
180105,1801,18,KHM,Kaoh Rung,Preah Sihanouk,Preah Sihanouk,Cambodia,23.593,5.846,14.625,14.625,0.247785360064426,0.619887254694189,0.619887254694189
180106,1801,18,KHM,Rung Sanlem,Preah Sihanouk,Preah Sihanouk,Cambodia,5.438,0.706,1.962,1.962,0.12982714233174,0.360794409709452,0.360794409709452
