ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,pop_WPOP20_C2,pop_WPOP20_C1,pop_WPOP20_C0,pop_WPOP20_C2%,pop_WPOP20_C1%,pop_WPOP20_C0%
40809,408,4,KHM,Kdol Saenchey,Tuek Phos,Kampong Chhnang,Cambodia,16585.35,0,0,0,0,0,0
100502,1005,10,KHM,Pir Thnu,Snuol,Kratie,Cambodia,6781.774,0,0,0,0,0,0
100501,1005,10,KHM,Khsuem,Snuol,Kratie,Cambodia,7432.096,0,0,0,0,0,0
180215,1802,18,KHM,Taney,Prey Nob,Preah Sihanouk,Cambodia,9275.767,0,261.756,261.756,0,0.0282193375491213,0.0282193375491213
120701,1207,12,KHM,Tuol Sangke 1,Russey Keo,Phnom Penh,Cambodia,59926.609,0,0,0,0,0,0
120909,1209,12,KHM,Kakab Ti 2,Pur SenChey,Phnom Penh,Cambodia,17871,0,0,0,0,0,0
120907,1209,12,KHM,Chaom Chau Ti 3,Pur SenChey,Phnom Penh,Cambodia,55584.332,0,0,0,0,0,0
120906,1209,12,KHM,Chaom Chau Ti 2,Pur SenChey,Phnom Penh,Cambodia,21967.553,0,0,0,0,0,0
120807,1208,12,KHM,Kouk Khleang,Saensokh,Phnom Penh,Cambodia,31769.744,0,0,0,0,0,0
120601,1206,12,KHM,Stueng Mean Chey Ti 1,Mean Chey,Phnom Penh,Cambodia,44423.555,0,0,0,0,0,0
100506,1005,10,KHM,Kranhung Saen Chey,Snuol,Kratie,Cambodia,27179.121,0,0,0,0,0,0
180105,1801,18,KHM,Kaoh Rung,Preah Sihanouk,Preah Sihanouk,Cambodia,3658.052,579.505,1931.992,1931.992,0.158419016460127,0.528147768265733,0.528147768265733
180106,1801,18,KHM,Rung Sanlem,Preah Sihanouk,Preah Sihanouk,Cambodia,106.319,0,0,0,0,0,0
