ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_C4,RP5_pop_WPOP20_C3,RP5_pop_WPOP20_C2,RP5_pop_WPOP20_C1,RP5_pop_WPOP20_C0,RP5_pop_WPOP20_C4_EAE,RP5_pop_WPOP20_C3_EAE,RP5_pop_WPOP20_C2_EAE,RP5_pop_WPOP20_C1_EAE,RP5_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
210409,2104,21,KHM,Prey Rumdeng,Kiri Vong,Takeo,Cambodia,8763.387,8720.158,8720.158,8720.158,8720.158,8720.158,1744.032,1744.032,1744.032,1744.032,1744.032,8720.158,8720.158,8720.158,8720.158,8720.158,1308.024,1308.024,1308.024,1308.024,1308.024,8720.158,8720.158,8720.158,8720.158,8720.158,348.806,348.806,348.806,348.806,348.806,3400.862,3400.862,3400.862,3400.862,3400.862,38.808,38.808,38.808,38.808,38.808
50608,506,5,KHM,Prey Rumduol,Phnum Sruoch,Kampong Speu,Cambodia,3455.948,3283.137,3283.137,3283.137,3283.137,3283.137,656.627,656.627,656.627,656.627,656.627,3283.137,3283.137,3283.137,3283.137,3283.137,492.471,492.471,492.471,492.471,492.471,3283.137,3283.137,3283.137,3283.137,3283.137,131.325,131.325,131.325,131.325,131.325,1280.424,1280.424,1280.424,1280.424,1280.424,37.05,37.05,37.05,37.05,37.05
120510,1205,12,KHM,Prey Sa,Dangkao,Phnom Penh,Cambodia,25071.605,22818.048,22818.048,22818.048,22818.048,22818.048,4563.61,4563.61,4563.61,4563.61,4563.61,22818.048,22818.048,22818.048,22818.048,22818.048,3422.707,3422.707,3422.707,3422.707,3422.707,22818.048,22818.048,22818.048,22818.048,22818.048,912.722,912.722,912.722,912.722,912.722,8899.039,8899.039,8899.039,8899.039,8899.039,35.494,35.494,35.494,35.494,35.494
211007,2110,21,KHM,Prey Sloek,Treang,Takeo,Cambodia,9348.91,9063.717,9063.717,9063.717,9063.717,9063.717,1812.743,1812.743,1812.743,1812.743,1812.743,9063.717,9063.717,9063.717,9063.717,9063.717,1359.558,1359.558,1359.558,1359.558,1359.558,9063.717,9063.717,9063.717,9063.717,9063.717,362.549,362.549,362.549,362.549,362.549,3534.85,3534.85,3534.85,3534.85,3534.85,37.81,37.81,37.81,37.81,37.81
140808,1408,14,KHM,Prey Sniet,Pea Reang,Prey Veng,Cambodia,4598.454,4598.454,4598.454,4598.454,4598.454,4598.454,919.691,919.691,919.691,919.691,919.691,4598.454,4598.454,4598.454,4598.454,4598.454,689.768,689.768,689.768,689.768,689.768,4598.454,4598.454,4598.454,4598.454,4598.454,183.938,183.938,183.938,183.938,183.938,1793.397,1793.397,1793.397,1793.397,1793.397,39.0,39.0,39.0,39.0,39.0
140809,1408,14,KHM,Prey Sralet,Pea Reang,Prey Veng,Cambodia,6985.319,6890.659,6890.659,6890.659,6890.659,6890.659,1378.132,1378.132,1378.132,1378.132,1378.132,6890.659,6890.659,6890.659,6890.659,6890.659,1033.599,1033.599,1033.599,1033.599,1033.599,6890.659,6890.659,6890.659,6890.659,6890.659,275.626,275.626,275.626,275.626,275.626,2687.357,2687.357,2687.357,2687.357,2687.357,38.472,38.472,38.472,38.472,38.472
20603,206,2,KHM,Prey Svay,Moung Ruessei,Battambang,Cambodia,14880.104,14652.007,14652.007,14652.007,14652.007,14652.007,2930.401,2930.401,2930.401,2930.401,2930.401,14652.007,14652.007,14652.007,14652.007,14652.007,2197.801,2197.801,2197.801,2197.801,2197.801,14652.007,14652.007,14652.007,14652.007,14652.007,586.08,586.08,586.08,586.08,586.08,5714.283,5714.283,5714.283,5714.283,5714.283,38.402,38.402,38.402,38.402,38.402
200706,2007,20,KHM,Prey Ta Ei,Svay Teab,Svay Rieng,Cambodia,2597.766,1549.42,1549.42,1549.42,1549.42,1549.42,309.884,309.884,309.884,309.884,309.884,1549.42,1549.42,1549.42,1549.42,1549.42,232.413,232.413,232.413,232.413,232.413,1549.42,1549.42,1549.42,1549.42,1549.42,61.977,61.977,61.977,61.977,61.977,604.274,604.274,604.274,604.274,604.274,23.261,23.261,23.261,23.261,23.261
60308,603,6,KHM,Prey Ta Hu,Stueng Saen,Kampong Thom,Cambodia,3297.31,2681.005,2681.005,2681.005,2681.005,2681.005,536.201,536.201,536.201,536.201,536.201,2681.005,2681.005,2681.005,2681.005,2681.005,402.151,402.151,402.151,402.151,402.151,2681.005,2681.005,2681.005,2681.005,2681.005,107.24,107.24,107.24,107.24,107.24,1045.592,1045.592,1045.592,1045.592,1045.592,31.71,31.71,31.71,31.71,31.71
70713,707,7,KHM,Prey Thnang,Tuek Chhou,Kampot,Cambodia,11674.449,7126.945,11001.431,11001.431,11001.431,11001.431,1425.389,2200.286,2200.286,2200.286,2200.286,11001.431,11001.431,11001.431,11001.431,11001.431,1650.215,1650.215,1650.215,1650.215,1650.215,11001.431,11001.431,11001.431,11001.431,11001.431,440.057,440.057,440.057,440.057,440.057,3515.661,4290.558,4290.558,4290.558,4290.558,30.114,36.752,36.752,36.752,36.752
200205,2002,20,KHM,Prey Thum,Kampong Rou,Svay Rieng,Cambodia,2175.977,2175.977,2175.977,2175.977,2175.977,2175.977,435.195,435.195,435.195,435.195,435.195,2175.977,2175.977,2175.977,2175.977,2175.977,326.397,326.397,326.397,326.397,326.397,2175.977,2175.977,2175.977,2175.977,2175.977,87.039,87.039,87.039,87.039,87.039,848.631,848.631,848.631,848.631,848.631,39.0,39.0,39.0,39.0,39.0
230202,2302,23,KHM,Prey Thum,Kaeb,Kep,Cambodia,16543.754,12175.33,15638.071,15638.071,15638.071,15638.071,2435.066,3127.614,3127.614,3127.614,3127.614,15638.071,15638.071,15638.071,15638.071,15638.071,2345.711,2345.711,2345.711,2345.711,2345.711,15638.071,15638.071,15638.071,15638.071,15638.071,625.523,625.523,625.523,625.523,625.523,5406.299,6098.848,6098.848,6098.848,6098.848,32.679,36.865,36.865,36.865,36.865
70203,702,7,KHM,Prey Tonle,Banteay Meas,Kampot,Cambodia,3554.314,3294.079,3294.079,3294.079,3294.079,3294.079,658.816,658.816,658.816,658.816,658.816,3294.079,3294.079,3294.079,3294.079,3294.079,494.112,494.112,494.112,494.112,494.112,3294.079,3294.079,3294.079,3294.079,3294.079,131.763,131.763,131.763,131.763,131.763,1284.691,1284.691,1284.691,1284.691,1284.691,36.145,36.145,36.145,36.145,36.145
140506,1405,14,KHM,Prey Totueng,Me Sang,Prey Veng,Cambodia,9399.757,9399.757,9399.757,9399.757,9399.757,9399.757,1879.951,1879.951,1879.951,1879.951,1879.951,9399.757,9399.757,9399.757,9399.757,9399.757,1409.964,1409.964,1409.964,1409.964,1409.964,9399.757,9399.757,9399.757,9399.757,9399.757,375.99,375.99,375.99,375.99,375.99,3665.905,3665.905,3665.905,3665.905,3665.905,39.0,39.0,39.0,39.0,39.0
20608,206,2,KHM,Prey Touch,Moung Ruessei,Battambang,Cambodia,9580.374,9441.679,9441.679,9441.679,9441.679,9441.679,1888.336,1888.336,1888.336,1888.336,1888.336,9441.679,9441.679,9441.679,9441.679,9441.679,1416.252,1416.252,1416.252,1416.252,1416.252,9441.679,9441.679,9441.679,9441.679,9441.679,377.667,377.667,377.667,377.667,377.667,3682.255,3682.255,3682.255,3682.255,3682.255,38.435,38.435,38.435,38.435,38.435
21402,214,2,KHM,Prey Tralach,Rukh Kiri,Battambang,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141209,1412,14,KHM,Prey Tueng,Sithor Kandal,Prey Veng,Cambodia,4880.632,4804.791,4804.791,4804.791,4804.791,4804.791,960.958,960.958,960.958,960.958,960.958,4804.791,4804.791,4804.791,4804.791,4804.791,720.719,720.719,720.719,720.719,720.719,4804.791,4804.791,4804.791,4804.791,4804.791,192.192,192.192,192.192,192.192,192.192,1873.869,1873.869,1873.869,1873.869,1873.869,38.394,38.394,38.394,38.394,38.394
120508,1205,12,KHM,Prey Veaeng,Dangkao,Phnom Penh,Cambodia,8742.979,7948.453,7948.453,7948.453,7948.453,7948.453,1589.691,1589.691,1589.691,1589.691,1589.691,7948.453,7948.453,7948.453,7948.453,7948.453,1192.268,1192.268,1192.268,1192.268,1192.268,7948.453,7948.453,7948.453,7948.453,7948.453,317.938,317.938,317.938,317.938,317.938,3099.897,3099.897,3099.897,3099.897,3099.897,35.456,35.456,35.456,35.456,35.456
50307,503,5,KHM,Prey Vihear,Kong Pisei,Kampong Speu,Cambodia,8561.885,7886.201,7886.201,7886.201,7886.201,7886.201,1577.24,1577.24,1577.24,1577.24,1577.24,7886.201,7886.201,7886.201,7886.201,7886.201,1182.93,1182.93,1182.93,1182.93,1182.93,7886.201,7886.201,7886.201,7886.201,7886.201,315.448,315.448,315.448,315.448,315.448,3075.618,3075.618,3075.618,3075.618,3075.618,35.922,35.922,35.922,35.922,35.922
210504,2105,21,KHM,Prey Yuthka,Kaoh Andaet,Takeo,Cambodia,3864.298,3802.261,3802.261,3802.261,3802.261,3802.261,760.452,760.452,760.452,760.452,760.452,3802.261,3802.261,3802.261,3802.261,3802.261,570.339,570.339,570.339,570.339,570.339,3802.261,3802.261,3802.261,3802.261,3802.261,152.09,152.09,152.09,152.09,152.09,1482.882,1482.882,1482.882,1482.882,1482.882,38.374,38.374,38.374,38.374,38.374
30305,303,3,KHM,Pring Chrum,Cheung Prey,Kampong Cham,Cambodia,3408.515,3408.515,3408.515,3408.515,3408.515,3408.515,681.703,681.703,681.703,681.703,681.703,3408.515,3408.515,3408.515,3408.515,3408.515,511.277,511.277,511.277,511.277,511.277,3408.515,3408.515,3408.515,3408.515,3408.515,136.341,136.341,136.341,136.341,136.341,1329.321,1329.321,1329.321,1329.321,1329.321,39.0,39.0,39.0,39.0,39.0
130303,1303,13,KHM,Pring Thum,Choam Ksant,Preah Vihear,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150404,1504,15,KHM,Prongil,Phnum Kravanh,Pursat,Cambodia,8916.467,8916.466,8916.466,8916.466,8916.466,8916.466,1783.293,1783.293,1783.293,1783.293,1783.293,8916.466,8916.466,8916.466,8916.466,8916.466,1337.47,1337.47,1337.47,1337.47,1337.47,8916.466,8916.466,8916.466,8916.466,8916.466,356.659,356.659,356.659,356.659,356.659,3477.422,3477.422,3477.422,3477.422,3477.422,39.0,39.0,39.0,39.0,39.0
110402,1104,11,KHM,Pu Chrey,Pech Chreada,Mondul Kiri,Cambodia,4033.565,0.0,2349.541,2349.541,2349.541,2349.541,0.0,469.908,469.908,469.908,469.908,0.0,2349.541,2349.541,2349.541,2349.541,0.0,352.431,352.431,352.431,352.431,424.222,2349.541,2349.541,2349.541,2349.541,16.969,93.982,93.982,93.982,93.982,16.969,916.321,916.321,916.321,916.321,0.421,22.717,22.717,22.717,22.717
80311,803,8,KHM,Puk Ruessei,Khsach Kandal,Kandal,Cambodia,10263.205,10031.633,10031.633,10031.633,10031.633,10031.633,2006.327,2006.327,2006.327,2006.327,2006.327,10031.633,10031.633,10031.633,10031.633,10031.633,1504.745,1504.745,1504.745,1504.745,1504.745,10031.633,10031.633,10031.633,10031.633,10031.633,401.265,401.265,401.265,401.265,401.265,3912.337,3912.337,3912.337,3912.337,3912.337,38.12,38.12,38.12,38.12,38.12
170710,1707,17,KHM,Puok,Puok,Siemreap,Cambodia,12439.756,12262.955,12262.955,12262.955,12262.955,12262.955,2452.591,2452.591,2452.591,2452.591,2452.591,12262.955,12262.955,12262.955,12262.955,12262.955,1839.443,1839.443,1839.443,1839.443,1839.443,12262.955,12262.955,12262.955,12262.955,12262.955,490.518,490.518,490.518,490.518,490.518,4782.553,4782.553,4782.553,4782.553,4782.553,38.446,38.446,38.446,38.446,38.446
130106,1301,13,KHM,Putrea,Chey Saen,Preah Vihear,Cambodia,9029.502,9029.501,9029.501,9029.501,9029.501,9029.501,1805.9,1805.9,1805.9,1805.9,1805.9,9029.501,9029.501,9029.501,9029.501,9029.501,1354.425,1354.425,1354.425,1354.425,1354.425,9029.501,9029.501,9029.501,9029.501,9029.501,361.18,361.18,361.18,361.18,361.18,3521.505,3521.505,3521.505,3521.505,3521.505,39.0,39.0,39.0,39.0,39.0
140810,1408,14,KHM,Reab,Pea Reang,Prey Veng,Cambodia,10523.552,9885.835,9885.835,9885.835,9885.835,9885.835,1977.167,1977.167,1977.167,1977.167,1977.167,9885.835,9885.835,9885.835,9885.835,9885.835,1482.875,1482.875,1482.875,1482.875,1482.875,9885.835,9885.835,9885.835,9885.835,9885.835,395.433,395.433,395.433,395.433,395.433,3855.476,3855.476,3855.476,3855.476,3855.476,36.637,36.637,36.637,36.637,36.637
200206,2002,20,KHM,Reach Montir,Kampong Rou,Svay Rieng,Cambodia,2420.558,2420.558,2420.558,2420.558,2420.558,2420.558,484.112,484.112,484.112,484.112,484.112,2420.558,2420.558,2420.558,2420.558,2420.558,363.084,363.084,363.084,363.084,363.084,2420.558,2420.558,2420.558,2420.558,2420.558,96.822,96.822,96.822,96.822,96.822,944.018,944.018,944.018,944.018,944.018,39.0,39.0,39.0,39.0,39.0
140104,1401,14,KHM,Reaks Chey,Ba Phnum,Prey Veng,Cambodia,4817.407,4772.629,4772.629,4772.629,4772.629,4772.629,954.526,954.526,954.526,954.526,954.526,4772.629,4772.629,4772.629,4772.629,4772.629,715.894,715.894,715.894,715.894,715.894,4772.629,4772.629,4772.629,4772.629,4772.629,190.905,190.905,190.905,190.905,190.905,1861.325,1861.325,1861.325,1861.325,1861.325,38.637,38.637,38.637,38.637,38.637
130509,1305,13,KHM,Reaksa,Rovieng,Preah Vihear,Cambodia,1417.622,1417.622,1417.622,1417.622,1417.622,1417.622,283.524,283.524,283.524,283.524,283.524,1417.622,1417.622,1417.622,1417.622,1417.622,212.643,212.643,212.643,212.643,212.643,1417.622,1417.622,1417.622,1417.622,1417.622,56.705,56.705,56.705,56.705,56.705,552.873,552.873,552.873,552.873,552.873,39.0,39.0,39.0,39.0,39.0
130502,1305,13,KHM,Reaksmei,Rovieng,Preah Vihear,Cambodia,1905.243,1823.997,1823.997,1823.997,1823.997,1823.997,364.799,364.799,364.799,364.799,364.799,1823.997,1823.997,1823.997,1823.997,1823.997,273.599,273.599,273.599,273.599,273.599,1823.997,1823.997,1823.997,1823.997,1823.997,72.96,72.96,72.96,72.96,72.96,711.359,711.359,711.359,711.359,711.359,37.337,37.337,37.337,37.337,37.337
50402,504,5,KHM,Reaksmei Sameakki,Aoral,Kampong Speu,Cambodia,9021.396,8641.978,8967.416,8967.416,8967.416,8967.416,1728.396,1793.483,1793.483,1793.483,1793.483,8967.416,8967.416,8967.416,8967.416,8967.416,1345.112,1345.112,1345.112,1345.112,1345.112,8967.416,8967.416,8967.416,8967.416,8967.416,358.697,358.697,358.697,358.697,358.697,3432.205,3497.292,3497.292,3497.292,3497.292,38.045,38.767,38.767,38.767,38.767
20705,207,2,KHM,Reaksmei Songha,Rotonak Mondol,Battambang,Cambodia,29257.666,28840.407,28840.407,28840.407,28840.407,28840.407,5768.081,5768.081,5768.081,5768.081,5768.081,28840.407,28840.407,28840.407,28840.407,28840.407,4326.061,4326.061,4326.061,4326.061,4326.061,28840.407,28840.407,28840.407,28840.407,28840.407,1153.616,1153.616,1153.616,1153.616,1153.616,11247.759,11247.759,11247.759,11247.759,11247.759,38.444,38.444,38.444,38.444,38.444
180208,1802,18,KHM,Ream,Prey Nob,Preah Sihanouk,Cambodia,10822.714,0.0,6358.871,6358.871,6358.871,6358.871,0.0,1271.774,1271.774,1271.774,1271.774,6358.871,6358.871,6358.871,6358.871,6358.871,953.831,953.831,953.831,953.831,953.831,6358.871,6358.871,6358.871,6358.871,6358.871,254.355,254.355,254.355,254.355,254.355,1208.186,2479.96,2479.96,2479.96,2479.96,11.163,22.914,22.914,22.914,22.914
210410,2104,21,KHM,Ream Andaeuk,Kiri Vong,Takeo,Cambodia,5350.622,5117.377,5117.377,5117.377,5117.377,5117.377,1023.475,1023.475,1023.475,1023.475,1023.475,5117.377,5117.377,5117.377,5117.377,5117.377,767.607,767.607,767.607,767.607,767.607,5117.377,5117.377,5117.377,5117.377,5117.377,204.695,204.695,204.695,204.695,204.695,1995.777,1995.777,1995.777,1995.777,1995.777,37.3,37.3,37.3,37.3,37.3
20807,208,2,KHM,Reang Kesei,Sangkae,Battambang,Cambodia,8132.412,7993.494,7993.494,7993.494,7993.494,7993.494,1598.699,1598.699,1598.699,1598.699,1598.699,7993.494,7993.494,7993.494,7993.494,7993.494,1199.024,1199.024,1199.024,1199.024,1199.024,7993.494,7993.494,7993.494,7993.494,7993.494,319.74,319.74,319.74,319.74,319.74,3117.463,3117.463,3117.463,3117.463,3117.463,38.334,38.334,38.334,38.334,38.334
150205,1502,15,KHM,Reang Til,Kandieng,Pursat,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140909,1409,14,KHM,Reathor,Preah Sdach,Prey Veng,Cambodia,6512.088,6098.845,6098.845,6098.845,6098.845,6098.845,1219.769,1219.769,1219.769,1219.769,1219.769,6098.845,6098.845,6098.845,6098.845,6098.845,914.827,914.827,914.827,914.827,914.827,6098.845,6098.845,6098.845,6098.845,6098.845,243.954,243.954,243.954,243.954,243.954,2378.55,2378.55,2378.55,2378.55,2378.55,36.525,36.525,36.525,36.525,36.525
30707,307,3,KHM,Reay Pay,Kang Meas,Kampong Cham,Cambodia,10250.913,10250.913,10250.913,10250.913,10250.913,10250.913,2050.183,2050.183,2050.183,2050.183,2050.183,10250.913,10250.913,10250.913,10250.913,10250.913,1537.637,1537.637,1537.637,1537.637,1537.637,10250.913,10250.913,10250.913,10250.913,10250.913,410.037,410.037,410.037,410.037,410.037,3997.856,3997.856,3997.856,3997.856,3997.856,39.0,39.0,39.0,39.0,39.0
170712,1707,17,KHM,Reul,Puok,Siemreap,Cambodia,14915.391,14915.392,14915.392,14915.392,14915.392,14915.392,2983.078,2983.078,2983.078,2983.078,2983.078,14915.392,14915.392,14915.392,14915.392,14915.392,2237.309,2237.309,2237.309,2237.309,2237.309,14915.392,14915.392,14915.392,14915.392,14915.392,596.616,596.616,596.616,596.616,596.616,5817.003,5817.003,5817.003,5817.003,5817.003,39.0,39.0,39.0,39.0,39.0
130508,1305,13,KHM,Rieb Roy,Rovieng,Preah Vihear,Cambodia,2532.024,2532.024,2532.024,2532.024,2532.024,2532.024,506.405,506.405,506.405,506.405,506.405,2532.024,2532.024,2532.024,2532.024,2532.024,379.804,379.804,379.804,379.804,379.804,2532.024,2532.024,2532.024,2532.024,2532.024,101.281,101.281,101.281,101.281,101.281,987.489,987.489,987.489,987.489,987.489,39.0,39.0,39.0,39.0,39.0
130505,1305,13,KHM,Rik Reay,Rovieng,Preah Vihear,Cambodia,2354.227,2354.226,2354.226,2354.226,2354.226,2354.226,470.845,470.845,470.845,470.845,470.845,2354.226,2354.226,2354.226,2354.226,2354.226,353.134,353.134,353.134,353.134,353.134,2354.226,2354.226,2354.226,2354.226,2354.226,94.169,94.169,94.169,94.169,94.169,918.148,918.148,918.148,918.148,918.148,39.0,39.0,39.0,39.0,39.0
30611,306,3,KHM,Ro'ang,Kampong Siem,Kampong Cham,Cambodia,5651.98,4843.671,4843.671,4843.671,4843.671,4843.671,968.734,968.734,968.734,968.734,968.734,4843.671,4843.671,4843.671,4843.671,4843.671,726.551,726.551,726.551,726.551,726.551,4843.671,4843.671,4843.671,4843.671,4843.671,193.747,193.747,193.747,193.747,193.747,1889.032,1889.032,1889.032,1889.032,1889.032,33.422,33.422,33.422,33.422,33.422
130602,1306,13,KHM,Ro'ang,Sangkum Thmei,Preah Vihear,Cambodia,4643.93,4490.317,4490.317,4490.317,4490.317,4490.317,898.063,898.063,898.063,898.063,898.063,4490.317,4490.317,4490.317,4490.317,4490.317,673.547,673.547,673.547,673.547,673.547,4490.317,4490.317,4490.317,4490.317,4490.317,179.613,179.613,179.613,179.613,179.613,1751.223,1751.223,1751.223,1751.223,1751.223,37.71,37.71,37.71,37.71,37.71
20609,206,2,KHM,Robas Mongkol,Moung Ruessei,Battambang,Cambodia,15288.6,15093.644,15093.644,15093.644,15093.644,15093.644,3018.729,3018.729,3018.729,3018.729,3018.729,15093.644,15093.644,15093.644,15093.644,15093.644,2264.047,2264.047,2264.047,2264.047,2264.047,15093.644,15093.644,15093.644,15093.644,15093.644,603.746,603.746,603.746,603.746,603.746,5886.521,5886.521,5886.521,5886.521,5886.521,38.503,38.503,38.503,38.503,38.503
130501,1305,13,KHM,Robieb,Rovieng,Preah Vihear,Cambodia,4239.778,3914.465,3914.465,3914.465,3914.465,3914.465,782.893,782.893,782.893,782.893,782.893,3914.465,3914.465,3914.465,3914.465,3914.465,587.17,587.17,587.17,587.17,587.17,3914.465,3914.465,3914.465,3914.465,3914.465,156.579,156.579,156.579,156.579,156.579,1526.641,1526.641,1526.641,1526.641,1526.641,36.008,36.008,36.008,36.008,36.008
10406,104,1,KHM,Rohal,Preah Netr Preah,Banteay Meanchey,Cambodia,9013.106,8906.05,8906.05,8906.05,8906.05,8906.05,1781.21,1781.21,1781.21,1781.21,1781.21,8906.05,8906.05,8906.05,8906.05,8906.05,1335.908,1335.908,1335.908,1335.908,1335.908,8906.05,8906.05,8906.05,8906.05,8906.05,356.242,356.242,356.242,356.242,356.242,3473.36,3473.36,3473.36,3473.36,3473.36,38.537,38.537,38.537,38.537,38.537
130503,1305,13,KHM,Rohas,Rovieng,Preah Vihear,Cambodia,2295.117,2295.117,2295.117,2295.117,2295.117,2295.117,459.023,459.023,459.023,459.023,459.023,2295.117,2295.117,2295.117,2295.117,2295.117,344.268,344.268,344.268,344.268,344.268,2295.117,2295.117,2295.117,2295.117,2295.117,91.805,91.805,91.805,91.805,91.805,895.096,895.096,895.096,895.096,895.096,39.0,39.0,39.0,39.0,39.0
10208,102,1,KHM,Rohat Tuek,Mongkol Borei,Banteay Meanchey,Cambodia,9305.825,9036.936,9036.936,9036.936,9036.936,9036.936,1807.387,1807.387,1807.387,1807.387,1807.387,9036.936,9036.936,9036.936,9036.936,9036.936,1355.54,1355.54,1355.54,1355.54,1355.54,9036.936,9036.936,9036.936,9036.936,9036.936,361.477,361.477,361.477,361.477,361.477,3524.405,3524.405,3524.405,3524.405,3524.405,37.873,37.873,37.873,37.873,37.873
20804,208,2,KHM,Roka,Sangkae,Battambang,Cambodia,7665.869,7398.886,7398.886,7398.886,7398.886,7398.886,1479.777,1479.777,1479.777,1479.777,1479.777,7398.886,7398.886,7398.886,7398.886,7398.886,1109.833,1109.833,1109.833,1109.833,1109.833,7398.886,7398.886,7398.886,7398.886,7398.886,295.955,295.955,295.955,295.955,295.955,2885.565,2885.565,2885.565,2885.565,2885.565,37.642,37.642,37.642,37.642,37.642
80117,801,8,KHM,Roka,Kandal Stueng,Kandal,Cambodia,3423.524,2924.662,2924.662,2924.662,2924.662,2924.662,584.932,584.932,584.932,584.932,584.932,2924.662,2924.662,2924.662,2924.662,2924.662,438.699,438.699,438.699,438.699,438.699,2924.662,2924.662,2924.662,2924.662,2924.662,116.986,116.986,116.986,116.986,116.986,1140.618,1140.618,1140.618,1140.618,1140.618,33.317,33.317,33.317,33.317,33.317
140811,1408,14,KHM,Roka,Pea Reang,Prey Veng,Cambodia,13880.708,13800.878,13800.878,13800.878,13800.878,13800.878,2760.176,2760.176,2760.176,2760.176,2760.176,13800.878,13800.878,13800.878,13800.878,13800.878,2070.132,2070.132,2070.132,2070.132,2070.132,13800.878,13800.878,13800.878,13800.878,13800.878,552.035,552.035,552.035,552.035,552.035,5382.343,5382.343,5382.343,5382.343,5382.343,38.776,38.776,38.776,38.776,38.776
30708,307,3,KHM,Roka Ar,Kang Meas,Kampong Cham,Cambodia,7183.084,7050.419,7050.419,7050.419,7050.419,7050.419,1410.084,1410.084,1410.084,1410.084,1410.084,7050.419,7050.419,7050.419,7050.419,7050.419,1057.563,1057.563,1057.563,1057.563,1057.563,7050.419,7050.419,7050.419,7050.419,7050.419,282.017,282.017,282.017,282.017,282.017,2749.663,2749.663,2749.663,2749.663,2749.663,38.28,38.28,38.28,38.28,38.28
80312,803,8,KHM,Roka Chonlueng,Khsach Kandal,Kandal,Cambodia,5177.781,4981.394,4981.394,4981.394,4981.394,4981.394,996.279,996.279,996.279,996.279,996.279,4981.394,4981.394,4981.394,4981.394,4981.394,747.209,747.209,747.209,747.209,747.209,4981.394,4981.394,4981.394,4981.394,4981.394,199.256,199.256,199.256,199.256,199.256,1942.744,1942.744,1942.744,1942.744,1942.744,37.521,37.521,37.521,37.521,37.521
100211,1002,10,KHM,Roka Kandal,Kracheh,Kratie,Cambodia,4374.004,4121.502,4121.502,4121.502,4121.502,4121.502,824.3,824.3,824.3,824.3,824.3,4121.502,4121.502,4121.502,4121.502,4121.502,618.225,618.225,618.225,618.225,618.225,4121.502,4121.502,4121.502,4121.502,4121.502,164.86,164.86,164.86,164.86,164.86,1607.386,1607.386,1607.386,1607.386,1607.386,36.749,36.749,36.749,36.749,36.749
50308,503,5,KHM,Roka Kaoh,Kong Pisei,Kampong Speu,Cambodia,11266.414,10310.176,10310.176,10310.176,10310.176,10310.176,2062.035,2062.035,2062.035,2062.035,2062.035,10310.176,10310.176,10310.176,10310.176,10310.176,1546.526,1546.526,1546.526,1546.526,1546.526,10310.176,10310.176,10310.176,10310.176,10310.176,412.407,412.407,412.407,412.407,412.407,4020.969,4020.969,4020.969,4020.969,4020.969,35.69,35.69,35.69,35.69,35.69
